EncodingTable,RecognitionTable,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,info_repeat_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,QuestionNr,QuestionGroup,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,Jelszó*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,loc_instructions_1_key.keys,loc_instructions_1_key.rt,loc_instructions_2_key.keys,loc_instructions_2_key.rt,loc_instructions_2_key_2.keys,loc_instructions_2_key_2.rt,loc_instructions_recognition_3_key.keys,loc_instructions_recognition_3_key.rt,faq_key.keys,faq_key.rt,loc_instructions_practice_key.keys,loc_instructions_practice_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,loc_enc_practice.thisRepN,loc_enc_practice.thisTrialN,loc_enc_practice.thisN,loc_enc_practice.thisIndex,loc_enc_practice.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_trial_key.rt,enc_fx_key.rt,filler_task_resp.keys,filler_task_resp.corr,filler_task_resp.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,loc_rec_practice.thisRepN,loc_rec_practice.thisTrialN,loc_rec_practice.thisN,loc_rec_practice.thisIndex,loc_rec_practice.ran,LOC_PRACTICE.thisRepN,LOC_PRACTICE.thisTrialN,LOC_PRACTICE.thisN,LOC_PRACTICE.thisIndex,LOC_PRACTICE.ran,end_practice_key.keys,end_practice_key.rt,obj_instructions_1_key.keys,obj_instructions_1_key.rt,obj_instructions_2_key.keys,obj_instructions_2_key.rt,obj_instructions_recognition_3_key.keys,obj_instructions_recognition_3_key.rt,faq_key_2.keys,faq_key_2.rt,info_repeat_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,obj_instructions_practice_key.keys,obj_instructions_practice_key.rt,obj_enc_practice.thisRepN,obj_enc_practice.thisTrialN,obj_enc_practice.thisN,obj_enc_practice.thisIndex,obj_enc_practice.ran,obj_rec_practice.thisRepN,obj_rec_practice.thisTrialN,obj_rec_practice.thisN,obj_rec_practice.thisIndex,obj_rec_practice.ran,OBJ_PRACTICE.thisRepN,OBJ_PRACTICE.thisTrialN,OBJ_PRACTICE.thisN,OBJ_PRACTICE.thisIndex,OBJ_PRACTICE.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,start_task_key.keys,start_task_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_fx_key.rt,comprehension_questions_4.thisRepN,comprehension_questions_4.thisTrialN,comprehension_questions_4.thisN,comprehension_questions_4.thisIndex,comprehension_questions_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,comprehension_questions_5.thisRepN,comprehension_questions_5.thisTrialN,comprehension_questions_5.thisN,comprehension_questions_5.thisIndex,comprehension_questions_5.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,LOC,LURE,,,stimuli/fractals/174a.jpg,0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.194,0,9,9,9,1,Demo,,,,Új Hely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,LOC,TARGET,,,stimuli/fractals/175a.jpg,0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.711,0,10,10,10,1,Demo,,,,Régi Hely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,LOC,LURE,,,stimuli/fractals/175a.jpg,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.926,0,11,11,11,1,Demo,,,,Új Hely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2000,1,1,OBJ,FOIL,1,1,stimuli/fractals/179a.jpg,-0.390625,-0.416666667,stimuli/fractals/172a.jpg,stimuli/fractals/172b.jpg,stimuli/fractals/172c.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,42.099,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,2,4000,1,1,OBJ,TARGET,1,1,stimuli/fractals/178a.jpg,0.390625,0.416666667,stimuli/fractals/171a.jpg,stimuli/fractals/171b.jpg,stimuli/fractals/171c.jpg,0.390625,0.416666667,0.234375,0.416666667,0.390625,0.138888889,-0.234375,0.138888889,2.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,1,800,1,1,OBJ,LURE,1,1,stimuli/fractals/177a.jpg,0.078125,-0.416666667,stimuli/fractals/170a.jpg,stimuli/fractals/170b.jpg,stimuli/fractals/170c.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.390625,0.138888889,2.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2000,1,1,OBJ,LURE,1,1,stimuli/fractals/179c.jpg,-0.390625,-0.416666667,stimuli/fractals/172a.jpg,stimuli/fractals/172b.jpg,stimuli/fractals/172c.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,d,1,3.277,,j,2.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4000,1,1,OBJ,TARGET,1,1,stimuli/fractals/178a.jpg,0.390625,0.416666667,stimuli/fractals/171a.jpg,stimuli/fractals/171b.jpg,stimuli/fractals/171c.jpg,0.390625,0.416666667,0.234375,0.416666667,0.390625,0.138888889,-0.234375,0.138888889,,,,,,,j,1.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,800,1,1,OBJ,LURE,1,1,stimuli/fractals/177c.jpg,0.078125,-0.416666667,stimuli/fractals/170a.jpg,stimuli/fractals/170b.jpg,stimuli/fractals/170c.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.390625,0.138888889,,,,,,,j,1.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2000,1,1,OBJ,LURE,1,1,stimuli/fractals/179c.jpg,-0.390625,-0.416666667,stimuli/fractals/172a.jpg,stimuli/fractals/172b.jpg,stimuli/fractals/172c.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,4,1000,1,2,LOC,LURE,1,1,stimuli/fractals/180a.jpg,-0.234375,0.138888889,stimuli/fractals/173a.jpg,stimuli/fractals/173b.jpg,stimuli/fractals/173c.jpg,-0.234375,0.138888889,0.078125,0.138888889,-0.390625,0.416666667,0.390625,-0.416666667,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,6,3000,1,2,LOC,FOIL,1,1,stimuli/fractals/176a.jpg,0.234375,0.138888889,stimuli/fractals/172a.jpg,stimuli/fractals/172b.jpg,stimuli/fractals/172c.jpg,0.234375,0.138888889,0.234375,0.416666667,0.078125,0.416666667,-0.390625,-0.416666667,2.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,900,1,2,LOC,TARGET,1,1,stimuli/fractals/181a.jpg,-0.390625,-0.138888889,stimuli/fractals/174a.jpg,stimuli/fractals/174b.jpg,stimuli/fractals/174c.jpg,-0.390625,-0.138888889,-0.234375,-0.138888889,-0.390625,0.138888889,0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3000,1,2,LOC,FOIL,1,1,stimuli/fractals/176a.jpg,-0.390625,-0.416666667,stimuli/fractals/175a.jpg,stimuli/fractals/175b.jpg,stimuli/fractals/175c.jpg,0.234375,0.138888889,0.234375,0.416666667,0.078125,0.416666667,-0.390625,-0.416666667,,,k,1,2.69,,j,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1000,1,2,LOC,LURE,1,1,stimuli/fractals/180a.jpg,0.078125,0.138888889,stimuli/fractals/173a.jpg,stimuli/fractals/173b.jpg,stimuli/fractals/173c.jpg,-0.234375,0.138888889,0.078125,0.138888889,-0.390625,0.416666667,0.390625,-0.416666667,,,,,,,j,3.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,900,1,2,LOC,TARGET,1,1,stimuli/fractals/181a.jpg,-0.390625,-0.138888889,stimuli/fractals/174a.jpg,stimuli/fractals/174b.jpg,stimuli/fractals/174c.jpg,-0.390625,-0.138888889,-0.234375,-0.138888889,-0.390625,0.138888889,0.234375,0.138888889,,,,,,,j,2.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1000,1,2,LOC,LURE,1,1,stimuli/fractals/180a.jpg,0.078125,0.138888889,stimuli/fractals/173a.jpg,stimuli/fractals/173b.jpg,stimuli/fractals/173c.jpg,-0.234375,0.138888889,0.078125,0.138888889,-0.390625,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,1,2000,1,1,OBJ,OLP,1,3,stimuli/fractals/5b.jpg,0.155483436,0.33495527,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,stimuli/fractals/5c.jpg,0.155483436,0.33495527,0.144531156,-0.084069729,-0.037837201,0.010142714,-0.303372447,-0.365104704,2.569,,,,,,,,,,,,,,,,,,right,7.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,8.205,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6000,1,1,OBJ,OLP,1,5,stimuli/fractals/58c.jpg,-0.084453174,-0.092839678,stimuli/fractals/58c.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,-0.084453174,-0.092839678,-0.172532773,-0.328107485,-0.238051546,-0.387330977,0.383764906,0.373774641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,3,2000,1,1,OBJ,OLP,1,2,stimuli/fractals/56b.jpg,-0.0512697,-0.377198981,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,-0.0512697,-0.377198981,-0.356605721,-0.365232558,-0.222602922,-0.209193364,0.359534546,0.024158908,1.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,4,1000,1,1,OBJ,OLP,1,2,stimuli/fractals/63c.jpg,-0.154918639,0.107506235,stimuli/fractals/63c.jpg,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,-0.154918639,0.107506235,-0.349052803,0.243526471,-0.182263479,-0.364249554,0.366989043,0.05798066,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,5,5000,1,1,OBJ,OLP,2,0,stimuli/fractals/5a.jpg,0.155483436,0.33495527,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,stimuli/fractals/5c.jpg,0.155483436,0.33495527,0.144531156,-0.084069729,-0.037837201,0.010142714,-0.303372447,-0.365104704,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,6,3000,1,1,OBJ,OLP,2,0,stimuli/fractals/56a.jpg,-0.0512697,-0.377198981,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,-0.0512697,-0.377198981,-0.356605721,-0.365232558,-0.222602922,-0.209193364,0.359534546,0.024158908,1.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,7,6000,1,1,OBJ,OLP,2,0,stimuli/fractals/63a.jpg,-0.154918639,0.107506235,stimuli/fractals/63c.jpg,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,-0.154918639,0.107506235,-0.349052803,0.243526471,-0.182263479,-0.364249554,0.366989043,0.05798066,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,8,2000,1,1,OBJ,OLP,2,0,stimuli/fractals/58a.jpg,-0.084453174,-0.092839678,stimuli/fractals/58c.jpg,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,-0.084453174,-0.092839678,-0.172532773,-0.328107485,-0.238051546,-0.387330977,0.383764906,0.373774641,2.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,9,2000,1,1,OBJ,OLP,1,4,stimuli/fractals/25b.jpg,0.353442511,0.224679053,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,stimuli/fractals/25c.jpg,0.353442511,0.224679053,0.209308975,-0.136557894,0.06804836,-0.178303824,-0.300655335,-0.099210152,1.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,10,3000,1,1,OBJ,ERP,1,1,stimuli/fractals/111a.jpg,-0.331779932,-0.255149577,stimuli/fractals/111a.jpg,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,-0.331779932,-0.255149577,-0.265521314,0.207050952,-0.33677317,0.206678476,0.294526368,0.349974642,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,11,2000,1,1,OBJ,OLP,1,6,stimuli/fractals/16a.jpg,-0.00658191,-0.294085564,stimuli/fractals/16a.jpg,stimuli/fractals/16c.jpg,stimuli/fractals/16b.jpg,-0.00658191,-0.294085564,0.312574414,-0.264858864,-0.099410928,-0.021020338,-0.314778581,0.299170138,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,12,2000,1,1,OBJ,ERP,2,0,stimuli/fractals/111a.jpg,-0.331779932,-0.255149577,stimuli/fractals/111a.jpg,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,-0.331779932,-0.255149577,-0.265521314,0.207050952,-0.33677317,0.206678476,0.294526368,0.349974642,1.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,m,,,,,,13,2000,1,1,OBJ,ERP,1,3,stimuli/fractals/167a.jpg,-0.208783715,-0.273959008,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,stimuli/fractals/167b.jpg,-0.208783715,-0.273959008,-0.327286581,0.154594881,-0.064533117,-0.165084576,0.33998428,0.148650934,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,37739,tudomány,igen,igen,2021-02-21_10h18.37.516,terkepesz_online,2020.2.9,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,14,500,1,1,OBJ,OLP,2,0,stimuli/fractals/25a.jpg,0.353442511,0.224679053,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,stimuli/fractals/25c.jpg,0.353442511,0.224679053,0.209308975,-0.136557894,0.06804836,-0.178303824,-0.300655335,-0.099210152,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
