ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,enc_fx_key.rt,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_continue_key.rt,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,rec_fx_key.rt,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,j,2.043685,,,,,,241,2000,2,5,OBJ,OLP,1,1,stimuli/fractals/31c.jpg,-0.390625,-0.138888889,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,-0.390625,-0.138888889,-0.390625,0.138888889,-0.234375,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,f,0.885535,,,,,,242,1000,2,5,OBJ,OLP,1,6,stimuli/fractals/20c.jpg,0.078125,-0.416666667,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,j,1.230455,,,,,,243,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/31a.jpg,-0.390625,-0.138888889,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,-0.390625,-0.138888889,-0.390625,0.138888889,-0.234375,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,f,1.415105,,,,,,244,7000,2,5,OBJ,OLP,2,0,stimuli/fractals/138c.jpg,0.234375,-0.416666667,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,0.234375,-0.416666667,0.078125,-0.416666667,0.390625,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,f,2.49362,,,,,,245,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/132a.jpg,-0.390625,-0.416666667,stimuli/fractals/132c.jpg,stimuli/fractals/132a.jpg,stimuli/fractals/132b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,j,1.882915,,,,,,246,1000,2,5,OBJ,OLP,1,1,stimuli/fractals/128b.jpg,-0.390625,0.138888889,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,0.416666667,0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,j,0.914975,,,,,,247,8000,2,5,OBJ,OLP,1,2,stimuli/fractals/71a.jpg,0.078125,0.416666667,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,j,2.414205,,,,,,248,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/128a.jpg,-0.390625,0.138888889,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,0.416666667,0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,f,2.91142,,,,,,249,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/20a.jpg,0.078125,-0.416666667,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,0.078125,-0.416666667,-0.078125,-0.416666667,0.234375,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/71b.jpg,0.078125,0.416666667,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1000,,5,OBJ,FOIL,,,stimuli/fractals/113c.jpg,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.353725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1000,,5,OBJ,LURE,,,stimuli/fractals/9b.jpg,0.078125,0.138888889,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,stimuli/fractals/9b.jpg,0.078125,0.138888889,0.078125,-0.138888889,0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.185845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,211,ERP,stimuli/fractals/9c.jpg,0.078125,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4000,,5,OBJ,TARGET,,,stimuli/fractals/48a.jpg,-0.078125,0.416666667,stimuli/fractals/48a.jpg,stimuli/fractals/48c.jpg,stimuli/fractals/48b.jpg,-0.078125,0.416666667,-0.078125,0.138888889,0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.68349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,202,OLP,stimuli/fractals/48a.jpg,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8000,,5,OBJ,FOIL,,,stimuli/fractals/10a.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.301675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6000,,5,OBJ,FOIL,,,stimuli/fractals/161a.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.48192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,500,,5,OBJ,LURE,,,stimuli/fractals/63b.jpg,-0.390625,-0.138888889,stimuli/fractals/63a.jpg,stimuli/fractals/63c.jpg,stimuli/fractals/63b.jpg,-0.390625,-0.138888889,-0.390625,-0.416666667,-0.390625,0.138888889,0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.351405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,212,ERP,stimuli/fractals/63a.jpg,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2000,,5,OBJ,TARGET,,,stimuli/fractals/68b.jpg,0.234375,-0.416666667,stimuli/fractals/68b.jpg,stimuli/fractals/68c.jpg,stimuli/fractals/68a.jpg,0.234375,-0.416666667,0.234375,-0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.65196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,216,ERP,stimuli/fractals/68b.jpg,0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,3000,,5,OBJ,FOIL,,,stimuli/fractals/133c.jpg,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.37809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3000,,5,OBJ,TARGET,,,stimuli/fractals/117b.jpg,-0.078125,-0.416666667,stimuli/fractals/117b.jpg,stimuli/fractals/117c.jpg,stimuli/fractals/117a.jpg,-0.078125,-0.416666667,-0.078125,-0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,203,OLP,stimuli/fractals/117b.jpg,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,1000,,5,OBJ,FOIL,,,stimuli/fractals/98a.jpg,0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.33172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,1000,,5,OBJ,TARGET,,,stimuli/fractals/43c.jpg,-0.390625,0.138888889,stimuli/fractals/43c.jpg,stimuli/fractals/43a.jpg,stimuli/fractals/43b.jpg,-0.390625,0.138888889,-0.234375,0.138888889,-0.390625,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.50875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,222,ERP,stimuli/fractals/43c.jpg,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,500,,5,OBJ,LURE,,,stimuli/fractals/146c.jpg,-0.390625,-0.138888889,stimuli/fractals/146b.jpg,stimuli/fractals/146a.jpg,stimuli/fractals/146c.jpg,-0.390625,-0.138888889,-0.390625,-0.416666667,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.24879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,204,OLP,stimuli/fractals/146b.jpg,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2000,,5,OBJ,FOIL,,,stimuli/fractals/111c.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.25177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2000,,5,OBJ,FOIL,,,stimuli/fractals/18c.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.314615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1000,,5,OBJ,TARGET,,,stimuli/fractals/104b.jpg,0.390625,0.416666667,stimuli/fractals/104b.jpg,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,0.390625,0.416666667,0.390625,0.138888889,0.234375,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.54933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,205,OLP,stimuli/fractals/104b.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,1000,,5,OBJ,LURE,,,stimuli/fractals/36a.jpg,-0.234375,0.138888889,stimuli/fractals/36b.jpg,stimuli/fractals/36c.jpg,stimuli/fractals/36a.jpg,-0.234375,0.138888889,-0.390625,0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.617795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,223,ERP,stimuli/fractals/36b.jpg,-0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2000,,5,OBJ,LURE,,,stimuli/fractals/149c.jpg,0.390625,-0.138888889,stimuli/fractals/149a.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149c.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.234375,-0.138888889,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.59889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,210,OLP,stimuli/fractals/149a.jpg,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2000,,5,OBJ,TARGET,,,stimuli/fractals/93a.jpg,0.390625,0.138888889,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,stimuli/fractals/93b.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.09507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,224,ERP,stimuli/fractals/93a.jpg,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2000,,5,OBJ,LURE,,,stimuli/fractals/42c.jpg,0.078125,0.416666667,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.968985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,228,ERP,stimuli/fractals/42a.jpg,0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,500,,5,OBJ,LURE,,,stimuli/fractals/97c.jpg,-0.234375,-0.416666667,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,stimuli/fractals/97c.jpg,-0.234375,-0.416666667,-0.390625,-0.416666667,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.359975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,215,OLP,stimuli/fractals/97a.jpg,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,4000,,5,OBJ,FOIL,,,stimuli/fractals/37b.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.567115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2000,,5,OBJ,TARGET,,,stimuli/fractals/137b.jpg,0.078125,-0.138888889,stimuli/fractals/137b.jpg,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,0.078125,-0.138888889,0.078125,0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.192265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,233,ERP,stimuli/fractals/137b.jpg,0.078125,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ew4X2KpB,igen,igen,2020-09-28_20h45.41.034,terkepesz_online,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,1000,,5,OBJ,TARGET,,,stimuli/fractals/90c.jpg,0.234375,0.138888889,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,0.234375,0.138888889,0.234375,-0.138888889,0.078125,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,220,OLP,stimuli/fractals/90c.jpg,0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
