ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_continue_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,enc_fx_key.rt,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,3000,2,3,OBJ,OLP,1,3,stimuli/fractals/109b.jpg,-0.234375,0.416666667,stimuli/fractals/109b.jpg,stimuli/fractals/109c.jpg,stimuli/fractals/109a.jpg,-0.234375,0.416666667,-0.390625,0.416666667,-0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,j,0.850115,,,,,,146,500,2,3,OBJ,ERP,2,0,stimuli/fractals/165b.jpg,-0.390625,-0.416666667,stimuli/fractals/165b.jpg,stimuli/fractals/165c.jpg,stimuli/fractals/165a.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,j,0.515705,,,,,,147,3000,2,3,OBJ,OLP,2,0,stimuli/fractals/12b.jpg,0.078125,0.138888889,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,0.078125,0.138888889,-0.078125,0.138888889,0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,j,0.348885,,,,,,148,1000,2,3,OBJ,OLP,1,1,stimuli/fractals/46a.jpg,-0.078125,0.416666667,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,stimuli/fractals/46c.jpg,-0.078125,0.416666667,-0.234375,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,j,0.48307,,,,,,149,500,2,3,OBJ,OLP,2,0,stimuli/fractals/109c.jpg,-0.234375,0.416666667,stimuli/fractals/109b.jpg,stimuli/fractals/109c.jpg,stimuli/fractals/109a.jpg,-0.234375,0.416666667,-0.390625,0.416666667,-0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,j,0.852105,,,,,,150,1000,2,3,OBJ,OLP,2,0,stimuli/fractals/46b.jpg,-0.078125,0.416666667,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,stimuli/fractals/46c.jpg,-0.078125,0.416666667,-0.234375,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2000,,3,OBJ,LURE,,,stimuli/fractals/20b.jpg,-0.234375,0.416666667,stimuli/fractals/20a.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20b.jpg,-0.234375,0.416666667,-0.078125,0.416666667,-0.390625,0.416666667,0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.55416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,101,OLP,stimuli/fractals/20a.jpg,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3000,,3,OBJ,LURE,,,stimuli/fractals/117a.jpg,0.078125,-0.416666667,stimuli/fractals/117b.jpg,stimuli/fractals/117c.jpg,stimuli/fractals/117a.jpg,0.078125,-0.416666667,0.234375,-0.416666667,0.078125,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.299745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,105,ERP,stimuli/fractals/117b.jpg,0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1000,,3,OBJ,LURE,,,stimuli/fractals/83b.jpg,0.390625,0.416666667,stimuli/fractals/83c.jpg,stimuli/fractals/83a.jpg,stimuli/fractals/83b.jpg,0.390625,0.416666667,0.390625,0.138888889,0.234375,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.279995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,102,OLP,stimuli/fractals/83c.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2000,,3,OBJ,LURE,,,stimuli/fractals/13c.jpg,0.078125,-0.416666667,stimuli/fractals/13b.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13c.jpg,0.078125,-0.416666667,0.078125,-0.138888889,0.234375,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.765795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,103,OLP,stimuli/fractals/13b.jpg,0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3000,,3,OBJ,FOIL,,,stimuli/fractals/150a.jpg,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.59929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2000,,3,OBJ,FOIL,,,stimuli/fractals/129c.jpg,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.35727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4000,,3,OBJ,FOIL,,,stimuli/fractals/49b.jpg,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.390385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4000,,3,OBJ,LURE,,,stimuli/fractals/67c.jpg,-0.078125,-0.416666667,stimuli/fractals/67a.jpg,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,-0.078125,-0.416666667,-0.078125,-0.138888889,0.078125,-0.416666667,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.852895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,111,ERP,stimuli/fractals/67a.jpg,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,1000,,3,OBJ,LURE,,,stimuli/fractals/116b.jpg,-0.390625,-0.416666667,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,-0.390625,-0.416666667,-0.234375,-0.416666667,-0.390625,-0.138888889,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.36652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,104,OLP,stimuli/fractals/116a.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5000,,3,OBJ,LURE,,,stimuli/fractals/48c.jpg,0.390625,0.416666667,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,0.390625,0.416666667,0.234375,0.416666667,0.390625,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.79075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,112,ERP,stimuli/fractals/48a.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3000,,3,OBJ,FOIL,,,stimuli/fractals/81a.jpg,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.589365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1000,,3,OBJ,FOIL,,,stimuli/fractals/107b.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.122935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1000,,3,OBJ,TARGET,,,stimuli/fractals/161b.jpg,-0.234375,0.138888889,stimuli/fractals/161b.jpg,stimuli/fractals/161a.jpg,stimuli/fractals/161c.jpg,-0.234375,0.138888889,-0.234375,-0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.12215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,113,ERP,stimuli/fractals/161b.jpg,-0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1000,,3,OBJ,TARGET,,,stimuli/fractals/14c.jpg,-0.078125,0.416666667,stimuli/fractals/14c.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14b.jpg,-0.078125,0.416666667,-0.078125,0.138888889,-0.234375,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.55821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,116,OLP,stimuli/fractals/14c.jpg,-0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,1000,,3,OBJ,FOIL,,,stimuli/fractals/38b.jpg,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.134765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2000,,3,OBJ,TARGET,,,stimuli/fractals/51b.jpg,-0.234375,-0.138888889,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,stimuli/fractals/51c.jpg,-0.234375,-0.138888889,-0.234375,-0.416666667,-0.078125,-0.138888889,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.329415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,117,OLP,stimuli/fractals/51b.jpg,-0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1000,,3,OBJ,TARGET,,,stimuli/fractals/100a.jpg,-0.078125,-0.416666667,stimuli/fractals/100a.jpg,stimuli/fractals/100b.jpg,stimuli/fractals/100c.jpg,-0.078125,-0.416666667,-0.234375,-0.416666667,-0.078125,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.08006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,120,ERP,stimuli/fractals/100a.jpg,-0.078125,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4000,,3,OBJ,TARGET,,,stimuli/fractals/62b.jpg,0.234375,0.416666667,stimuli/fractals/62b.jpg,stimuli/fractals/62c.jpg,stimuli/fractals/62a.jpg,0.234375,0.416666667,0.234375,0.138888889,0.390625,0.416666667,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,3.329485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,121,OLP,stimuli/fractals/62b.jpg,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2000,,3,OBJ,TARGET,,,stimuli/fractals/44c.jpg,-0.234375,-0.138888889,stimuli/fractals/44c.jpg,stimuli/fractals/44b.jpg,stimuli/fractals/44a.jpg,-0.234375,-0.138888889,-0.234375,0.138888889,-0.078125,-0.138888889,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.061285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,125,OLP,stimuli/fractals/44c.jpg,-0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3000,,3,OBJ,FOIL,,,stimuli/fractals/120c.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.738905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,500,,3,OBJ,TARGET,,,stimuli/fractals/59b.jpg,-0.234375,0.416666667,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,-0.234375,0.416666667,-0.078125,0.416666667,-0.390625,0.416666667,0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.75132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,122,ERP,stimuli/fractals/59b.jpg,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1000,,3,OBJ,FOIL,,,stimuli/fractals/10a.jpg,0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2000,,3,OBJ,TARGET,,,stimuli/fractals/157b.jpg,0.234375,0.416666667,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,0.234375,0.416666667,0.078125,0.416666667,0.390625,0.416666667,-0.234375,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.84254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,138,ERP,stimuli/fractals/157b.jpg,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1000,,3,OBJ,LURE,,,stimuli/fractals/165a.jpg,-0.390625,-0.416666667,stimuli/fractals/165b.jpg,stimuli/fractals/165c.jpg,stimuli/fractals/165a.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.124515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,140,ERP,stimuli/fractals/165b.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,f,0,3.39476,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Galériaberendezés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,1.48534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,f,0,5.65681,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Képfelismerés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,0.88724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,swy2bxfd,igen,igen,2020-09-27_14h39.31.584,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2000,1,3,OBJ,OLP,1,6,stimuli/fractals/83c.jpg,0.390625,0.416666667,stimuli/fractals/83c.jpg,stimuli/fractals/83a.jpg,stimuli/fractals/83b.jpg,0.390625,0.416666667,0.390625,0.138888889,0.234375,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.57078,0,2,2,2,1,,,,,,,,,,,,,,,,
